受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2022/12/6,11,21081000,20704750,18511600,18.98,21,21,21,21,20,20,20,20,13.2,4688550,3173300,3368900,2411100
2022/12/6,12,20867000,21199050,18632400,20.05,22.46,22.46,22.46,22.46,20.32,20.32,20.32,20.32,13.2,4562400,3178150,3324600,2252900
2022/12/6,13,21175050,22156700,19023250,20,24.65,24.65,24.65,24.65,21,21,21,21,19.1,4417600,3112700,3281750,2144550
2022/12/6,14,20898650,22869450,19300300,17.25,26,28.52,28.52,28.52,22,22,22,22,22,4319950,3195700,3247900,2110700
2022/12/6,15,21336700,23119650,19674350,16.42,34.38,34.38,34.38,34.38,21.57,21.57,21.57,21.57,21.57,4606200,3373100,3107050,1982850
2022/12/6,16,21932050,23745700,20086900,18,36.48,36.48,36.48,34.38,20.55,20.55,20.55,20.55,20.55,4797600,3415650,3159300,2007100
2022/12/6,17,23397800,25483600,21451750,18.93,36.85,36.85,36.85,24.03,20.08,20.08,20.08,20.08,18.26,4926950,3563500,3066450,2151850
2022/12/6,18,24098900,26196450,21918650,19.5,38.09,38.09,38.09,24.52,19.89,19.89,19.89,19.89,17.98,5056750,3548350,3037600,2255600
2022/12/6,19,24600000,25895150,22066800,19.5,37.47,37.47,37.47,24.52,19.23,19.23,19.23,19.23,8.34,4868950,3260000,3387350,2556050
2022/12/6,20,25372300,26322750,22358700,18.93,37.11,37.11,37.11,20.87,17.3,17.3,17.3,17.3,8.34,5132900,3302800,3832250,2626600
2022/12/6,21,25862600,25642450,22411650,18.36,31.11,36.5,36.5,20.87,17.3,17.3,17.3,17.3,8.34,5559300,3307350,4031700,2721500
2022/12/6,22,26389600,25400800,22280650,18.93,30,36.48,36.48,20.87,13,13,13,13,8.34,5978750,3297200,3979500,2769300
2022/12/6,23,26263050,25030050,22198550,20.33,34.23,36.57,36.57,20.87,16.05,16.05,16.05,16.05,16.05,6067400,3296850,3779800,2870600
2022/12/6,24,26440050,24541600,22093900,20.33,28.76,28.76,28.76,10,10,10,10,10,10,6137000,3326450,3584400,2675350
2022/12/6,25,26001000,23667250,21681750,16.83,20,20,20,10,8.34,8.34,8.34,8.34,8.34,6011000,3326050,3406250,2599300
2022/12/6,26,25983400,23452850,21614200,16.42,18.66,18.66,18.66,17,8.34,8.34,8.34,8.34,8.34,5957650,3386300,3314100,2507350
2022/12/6,27,25756650,24041600,21870650,21.23,22.85,22.85,22.85,19.32,10,10,10,10,10,5847700,3469050,3532700,2632350
2022/12/6,28,25548350,24222800,21809550,23.93,21.15,21.15,21.15,10.5,10.5,10.5,10.5,10.5,10.5,5688950,3481700,3693700,2543800
2022/12/6,29,25406700,24144800,21571850,34.28,22.89,22.89,22.89,10,10,10,10,10,10,5553450,3424000,3582550,2269500
2022/12/6,30,24568050,24100100,21427050,40.22,28.1,28.1,28.1,17.34,17.34,17.34,17.34,17.34,17.34,5300650,3403950,3564000,2230900
2022/12/6,31,24472550,24132200,21417500,40.22,25.2,25.2,25.2,24.03,17.98,17.98,17.98,17.98,17.98,5241150,3713500,3262650,1933450
2022/12/6,32,23379350,24379550,21289500,49.49,34,34,34,24.03,19.34,19.34,19.34,19.34,18.26,4837100,3698650,3014700,1653150
2022/12/6,33,22737850,25455550,20893150,60,36.7,36.7,36.7,30.04,20.09,20.09,20.09,20.09,20.09,4475950,3607700,3069950,1569650
2022/12/6,34,22289100,25531300,20820100,63.77,37.01,37.01,37.01,24.33,24.33,24.33,24.33,24.33,24.33,4435250,3645200,2879600,1255100
2022/12/6,35,22254750,25307550,20852700,63.77,36.8,36.8,36.8,24.03,24.03,24.03,24.03,24.03,24.03,4347000,3674750,2880200,1209900
2022/12/6,36,21950600,25104800,20715550,66.73,36.85,36.85,36.85,25.26,25.26,25.26,25.26,25.26,25.26,4258150,3626250,2815800,1133650
2022/12/6,37,21922150,24880100,20634600,63.77,36.77,36.77,36.77,27.63,25.36,25.36,25.36,25.36,25.36,4272000,3636450,2735750,1078350
2022/12/6,38,22276150,24796500,20760350,63.77,36.83,36.83,36.83,28.35,25.26,25.26,25.26,25.26,25.26,4418350,3679100,2761000,1132900
2022/12/6,39,22391850,24571200,20918800,56,36.81,36.81,36.81,27.51,25.26,25.26,25.26,25.26,25.26,4564700,3782600,2725150,1264850
2022/12/6,40,22793450,24102900,20861450,50,36.72,36.72,36.72,24.5,21.57,21.57,21.57,21.57,21.57,4818750,3779450,2802650,1486950
2022/12/6,41,22275750,23526750,20331550,45,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,4699700,3701450,3004250,1705150
2022/12/6,42,22463600,23391450,20231050,40,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,4911950,3667400,3151550,1883000
2022/12/6,43,22600650,23028400,19940550,33.92,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,5086300,3588100,3135850,1893000
2022/12/6,44,23013950,22789450,19815450,29,22.66,22.66,22.66,22.66,22.66,22.66,22.66,22.66,22.66,5231400,3564200,3061200,1897350
2022/12/6,45,22726850,22313050,19299450,25.01,24.03,24.03,24.03,24.03,22.64,22.64,22.64,22.64,22.64,5195250,3398300,3086900,1915600
2022/12/6,46,22796150,21930450,19201800,23.99,21.57,21.57,21.57,21.57,21.57,21.57,21.57,21.57,21.57,5100000,3358350,3144600,2069900
2022/12/6,47,22407200,21020800,18855050,22.11,20.37,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,4850800,3259750,2776500,2051800
2022/12/6,48,22249550,19957700,18390950,19.99,19,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,4658550,3206200,1918750,1494150
2022/12/7,1,19880900,19133500,17572200,20.33,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,3836450,3072700,1783950,1641900
2022/12/7,2,20979650,19191700,17547800,20.33,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,4336900,3124150,2347000,2007750
2022/12/7,3,21158600,19288350,17526350,20.33,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,4639350,3131950,2906600,2269700
2022/12/7,4,21514250,19358200,17591600,20.33,19,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,4821150,3131400,3133650,2448150
2022/12/7,5,21764000,19527250,17776450,20.33,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,4942700,3131000,3334550,2650350
2022/12/7,6,22104250,19757200,18029000,20.33,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,19.73,5071550,3127250,3348850,2665050
2022/12/7,7,22059600,19947100,18133550,20.33,20.5,20.5,20.5,20.5,19.96,19.96,19.96,19.96,19.96,5044850,3122150,3234100,2527150
2022/12/7,8,21949050,20113050,18154800,20.33,20.87,20.87,20.87,20.87,20.32,20.32,20.32,20.32,20.32,5019800,3116950,3307100,2563750
2022/12/7,9,21869200,20261400,18040450,20.33,21,21,21,21,21,21,21,21,21,5048150,3115100,3317750,2472600
2022/12/7,10,21733250,20357800,18160000,20.33,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,4892600,3115400,3346400,2561550
2022/12/7,11,21860750,20523400,18293750,20.53,21.18,21.18,21.18,21.18,19.96,19.96,19.96,19.96,19.96,4645050,3118300,3302100,2506300
2022/12/7,12,21520300,21012350,18522550,20.81,22.97,22.97,22.97,22.97,19.98,19.98,19.98,19.98,19.95,4428850,3122900,3282550,2498400
2022/12/7,13,21455400,21818700,18971800,20.33,24.33,24.33,24.33,24.33,21.57,21.57,21.57,21.57,21.57,4499250,3202500,3330850,2339850
2022/12/7,14,21035900,22410750,19386750,18.93,28.52,28.52,28.52,28.52,23,23,23,23,23,4512050,3315700,3269850,2231350
2022/12/7,15,21303900,22786350,19652550,18.93,30.46,30.46,30.46,30.46,24.13,24.13,24.13,24.13,24.13,4696650,3423050,3041050,2001350
2022/12/7,16,22342750,23302650,20179800,19.5,28.65,28.65,28.65,28.65,22.23,22.23,22.23,22.23,22.23,4912000,3458500,3052550,1878800
2022/12/7,17,23872500,24246300,21305500,19.5,23.36,23.36,23.36,23.36,20.69,20.69,20.69,20.69,20.69,5141100,3644200,3396650,1955900
2022/12/7,18,24883850,25140600,21827350,20.01,24.03,24.03,24.03,24.03,21.57,21.57,21.57,21.57,21.57,5390900,3632300,3418000,2057300
2022/12/7,19,26073200,25815200,22546400,22.35,25,27.4,27.4,21,21,21,21,21,21,5657450,3644150,3811150,2395350
2022/12/7,20,27419400,26041000,22749600,22.8,22.89,22.89,22.89,20.87,20.87,20.87,20.87,20.87,20.87,6465250,3808800,4349400,2730500
2022/12/7,21,27245900,25304100,22475900,22.35,18.66,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,6330350,3562900,4468450,2796850
2022/12/7,22,28023350,25198200,22533850,20.81,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,6613950,3706200,4486850,2844150
2022/12/7,23,28831400,25252000,22741450,20.81,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,6981850,3715750,4600400,2984700
2022/12/7,24,29054750,25435950,22849450,21,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,6998950,3641400,4726400,3245800
2022/12/7,25,28899950,24577200,22347050,18.93,12.29,12.29,12.29,12.29,12.29,12.29,12.29,12.29,12.29,7078350,3601650,4574800,3190000
2022/12/7,26,28567550,24437250,22054650,18.98,12.29,12.29,12.29,12.29,12.29,12.29,12.29,12.29,12.29,7082950,3533600,4666200,3138950
2022/12/7,27,27493500,25326600,22304750,20.81,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,6626750,3556900,4878550,3305100
2022/12/7,28,26813650,25394850,22023200,23.93,20.87,20.87,20.87,20.87,20.09,20.09,20.09,20.09,20.09,6475800,3551050,4794450,3062200
2022/12/7,29,26220400,24863250,21655350,32.71,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,6520750,3616500,4662000,2806900
2022/12/7,30,24976200,24499350,21383650,33.93,20.87,20.87,20.87,20.87,20.07,20.07,20.07,20.07,20.07,5880350,3527000,4312850,2481150
2022/12/7,31,24905900,24020850,20959000,34.28,22.69,22.69,22.69,22.69,19.96,19.96,19.96,19.96,19.96,5519900,3417700,3881300,2202500
2022/12/7,32,23480600,24277850,20958200,40.22,28.1,28.1,28.1,28.1,20.09,20.09,20.09,20.09,20.09,5096700,3512150,3298600,1678300
2022/12/7,33,22881700,25727350,21212800,62.07,35,36.69,36.69,36.69,22.55,22.55,22.55,22.55,22.55,4821950,3963300,3118700,1462600
2022/12/7,34,21819300,25695200,20643200,66,37.44,37.44,37.44,37.44,29.5,29.5,29.5,29.5,29.5,4651800,3863000,2837600,1232800
2022/12/7,35,21830850,25679750,20607000,66,37.11,37.11,37.11,37.11,31,31,31,31,31,4624350,3835550,2847900,1237800
2022/12/7,36,21786250,25465300,20543700,62.07,37.01,37.01,37.01,37.01,30.5,30.5,30.5,30.5,30.5,4568950,3780150,2982000,1356400
2022/12/7,37,21922050,25289150,20676650,59.27,36.77,36.77,36.77,35,30,30,30,30,30,4534750,3743950,2993700,1431500
2022/12/7,38,22191700,25236850,20847700,54,36.83,36.83,36.83,29.99,29.99,29.99,29.99,29.99,29.99,4533700,3727150,3117200,1580500
2022/12/7,39,22352400,25223850,20892250,40.38,36.89,36.89,36.89,28.35,26.64,26.64,26.64,26.64,26.64,4817750,3860250,3141300,1724050
2022/12/7,40,22668300,24767000,21038700,39.74,36.79,36.79,36.79,34.38,25.13,25.13,25.13,25.13,25.13,5116200,4020700,3096450,1873200
2022/12/7,41,22457500,24387200,20723700,39.1,33,33,33,29.19,26.65,26.65,26.65,26.65,26.65,5216350,4019800,3167300,1933850
2022/12/7,42,22535450,24368650,20619850,34.28,35,35.01,35.01,28.35,27.95,27.95,27.95,27.95,27.95,5219850,3899700,3373500,2041550
2022/12/7,43,22096550,23329200,19876750,33,26.13,26.13,26.13,26.13,26.13,26.13,26.13,26.13,26.13,5323300,3722600,3408200,2053250
2022/12/7,44,22293800,22870350,19704400,29.57,23.55,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,5345400,3667200,3267250,1994300
2022/12/7,45,22129300,21829050,19252450,28,23.36,21,21,21,21,21,21,21,21,5093200,3474800,3111500,2157600
2022/12/7,46,22116100,21476700,18986850,23,21,21,21,21,21,21,21,21,21,4995500,3429450,2879800,2150000
2022/12/7,47,21839600,20855150,18645450,20.53,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,4936750,3315200,2432500,1902750
2022/12/7,48,21669600,19696150,18098200,18.98,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,4701500,3243650,1664850,1339500
2022/12/8,1,19052100,19799800,17718200,20.33,20.87,20.87,20.87,20.87,20.75,20.75,20.75,20.75,20.75,3648950,2999550,2213900,1674000
2022/12/8,2,20810150,20004850,17633450,20.33,20.87,20.87,20.87,20.87,20.09,20.09,20.09,20.09,20.09,4478650,3042450,3127400,2225000
2022/12/8,3,21288300,20219350,17676550,20.33,21,21,21,21,19.34,19.34,19.34,19.34,19.34,4768300,3040950,3766700,2591550
2022/12/8,4,21542100,20514050,17764950,20.01,21,21,21,21,20,20,20,20,20,4945100,3039700,4195450,2870300
2022/12/8,5,21822350,20879100,17969550,20.33,21.16,21.16,21.16,21.16,21,21,21,21,21,5075150,3040600,4494250,3069100
2022/12/8,6,22278600,20890750,18240950,20.33,21,21,21,21,20.39,20.39,20.39,20.39,20.39,5256950,3043750,4271400,2976150
2022/12/8,7,22402300,20833800,18469050,20.33,20.9,20.9,20.9,20.9,20,20,20,20,18.97,4912650,3045800,4141300,2923900
2022/12/8,8,22590050,20864750,18679400,20.33,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,13.2,4825150,3047050,4162300,3072400
2022/12/8,9,22595500,20933300,18813300,20.33,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,13.2,4759500,3049800,4131100,3126200
2022/12/8,10,22276700,20990550,18738750,20.33,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,13.2,4612300,3055700,4072750,3112850
2022/12/8,11,21874350,21149100,18684950,20.53,21.17,21.17,21.17,21.17,21.17,21.17,21.17,21.17,13.2,4479000,3071800,3977200,2967300
2022/12/8,12,21416500,21557500,18782350,20.53,21,21,21,21,21,21,21,21,13.2,4084700,3079450,3970850,2920950
2022/12/8,13,21682450,22277450,19231800,20.33,23.36,24.01,24.01,24.01,22.52,22.52,22.52,22.52,17.1,4144350,3172600,3881200,2803000
2022/12/8,14,21212550,22813950,19633600,20.33,28.12,28.12,28.12,28.12,22.55,22.55,22.55,22.55,22.55,4240500,3419400,3665800,2592500
2022/12/8,15,21727700,23264000,20003350,19.5,28.12,28.12,28.12,28.12,24.13,24.13,24.13,24.13,24.13,4476600,3584700,3552500,2499000
2022/12/8,16,22779150,23616050,20663850,18.93,28.52,28.52,28.52,28.52,20.08,20.08,20.08,20.08,20.08,4886550,3644750,3312100,2299000
2022/12/8,17,24482400,24129400,21598100,18.36,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23,5188650,3761250,3233800,2339400
2022/12/8,18,25791950,24685600,22346900,18.93,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,5467800,3861900,3323400,2477600
2022/12/8,19,27221050,25223000,23097250,19.5,20.87,20.87,20.87,20.87,20.09,20.09,20.09,20.09,20.09,5860750,3837800,3738200,3065750
2022/12/8,20,28417950,25375200,23226300,19.95,20,20,20,20,19.94,19.94,19.94,19.94,19.94,6822450,3855400,4272450,3432350
2022/12/8,21,29219300,25627500,23578650,19.5,20,20,20,20,17.34,17.34,17.34,17.34,17.34,7230050,3872400,4323450,3583150
2022/12/8,22,30046900,25668850,23702950,19.9,18.01,18.01,18.01,18.01,17.3,17.3,17.3,17.3,17.3,7537500,3867100,4532850,3792700
2022/12/8,23,30476300,25607600,23806600,19.95,16,16,16,16,15.06,15.06,15.06,15.06,15.06,7622800,3861000,4745800,4007500
2022/12/8,24,30734300,25448550,23844800,19.77,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,8.34,7652100,3855800,4699350,4055150
2022/12/8,25,30575200,24843050,23489350,18.36,12.77,12.77,12.77,12.77,8.34,8.34,8.34,8.34,8.34,7643650,3826850,4424550,3795050
2022/12/8,26,30222900,24731550,23358600,18.72,13,13,13,13,8.34,8.34,8.34,8.34,8.34,7628750,3816450,4436900,3807500
2022/12/8,27,29154900,25046550,23269500,20.01,19,20,20,20,17.3,17.3,17.3,17.3,8.34,7204250,3830900,4749900,4070850
2022/12/8,28,28234950,24908450,22869650,26.42,22.89,23.04,23.04,23.04,10,10,10,10,10,6769650,3815800,4561650,3882950
2022/12/8,29,27719550,24304700,22447600,29.57,20.37,20.37,20.37,20.37,8.34,8.34,8.34,8.34,8.34,6339200,3833500,4463650,3649450
2022/12/8,30,26717400,24049450,22111300,32.33,21.25,21.25,21.25,21.25,13,13,13,13,13,6024100,3872700,4144200,3405200
2022/12/8,31,25486650,23640550,21624300,31.11,22,22,22,22,19.28,19.28,19.28,19.28,19.28,5921550,3891800,3685650,3085150
2022/12/8,32,23959200,23912600,21382700,39.74,28.52,28.52,28.52,28.52,19.94,19.94,19.94,19.94,19.94,5395850,3943500,3035000,2280100
2022/12/8,33,23054800,25009250,21480450,50.48,36.69,36.69,36.69,36.69,21.68,21.68,21.68,21.68,20.39,4839550,3987650,2954200,1965950
2022/12/8,34,22048750,25332450,21000100,65.2,36.8,36.8,36.8,36.8,28,28,28,28,28,4648950,3968650,2949050,1703100
2022/12/8,35,22003550,24936450,21038850,57.76,36.8,36.8,36.8,36.8,28.25,28.25,28.25,28.25,28.25,4539050,3957250,2947250,1730000
2022/12/8,36,21894250,25020350,20984350,57.76,36.85,36.85,36.85,36.85,29.99,29.99,29.99,29.99,29.99,4417450,3868650,2975450,1729700
2022/12/8,37,21914850,24730000,20926800,65.2,36.77,36.77,36.77,36.77,27.53,27.53,27.53,27.53,27.53,4405150,3850850,2946650,1730800
2022/12/8,38,22137200,24795350,21050100,58.19,35,35,35,35,27.53,27.53,27.53,27.53,27.53,4370250,3802750,2970950,1731600
2022/12/8,39,22372950,24603650,21113350,45,28.65,28.65,28.65,28.65,26.64,26.64,26.64,26.64,26.64,4392500,3762500,2978700,1735400
2022/12/8,40,22617150,24166400,20942800,42.12,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,4523900,3748400,2940800,1736000
2022/12/8,41,22380450,23746000,20648500,45.1,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,23.71,4642400,3742900,2880550,1692750
2022/12/8,42,22488500,23737950,20521950,34.28,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,4766600,3692000,2951000,1806200
2022/12/8,43,22106700,22900950,19973900,29.85,23.01,23.01,23.01,23.01,23.01,23.01,23.01,23.01,23.01,4883200,3617150,3016600,1959150
2022/12/8,44,22042250,22654050,19786700,29.57,23.36,23.36,23.36,23.36,23.36,23.36,23.36,23.36,23.36,5065800,3573150,2946000,2043550
2022/12/8,45,22262450,22402800,19649400,29,25,25,25,25,22.54,22.54,22.54,22.54,22.54,4940600,3522400,3066850,2314450
2022/12/8,46,22316450,21859950,19417250,23.93,23.04,23.04,23.04,23.04,21.24,21.24,21.24,21.24,13.2,4684850,3474450,2816500,2114700
2022/12/8,47,21912100,20977750,19076550,20.81,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,13.2,4395500,3347950,2339850,1839500
2022/12/8,48,21547100,19895600,18482500,17.48,20.38,18.04,18.04,18.04,18.04,18.04,18.04,18.04,13.2,4180900,3256050,1614650,1317500
2022/12/9,1,19968150,19983250,18170200,20,20.87,20.87,20.87,20.87,19.96,19.96,19.96,19.96,19.96,3893500,3052200,1816450,1481050
2022/12/9,2,21436550,19962300,18076700,20.33,20,20,20,20,19.74,19.74,19.74,19.74,19.74,4370600,3199300,2250650,1690250
2022/12/9,3,22044950,20137400,18108400,19.05,20,20,20,20,19.93,19.93,19.93,19.93,19.93,4677350,3263200,2810050,1999650
2022/12/9,4,22258700,20317400,18142200,18.43,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,19.88,4864000,3245100,3201150,2140750
2022/12/9,5,22462400,20495650,18327650,17.82,20.08,20.08,20.08,20.08,20.08,20.08,20.08,20.08,20.08,4982350,3173600,3402900,2380000
2022/12/9,6,22545300,20573300,18361850,18.75,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,20.87,5005850,3113950,3390150,2404750
2022/12/9,7,22417950,20703850,18351700,18.75,21,21,21,21,21,21,21,21,21,5018000,3106250,3497700,2512300
2022/12/9,8,22335100,20719450,18275250,19.05,21,21,21,21,21,21,21,21,21,5060800,3107250,3511650,2526250
2022/12/9,9,21993450,20917100,18311000,20.13,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,22.04,4931550,3105050,3536550,2510150
2022/12/9,10,21938300,21059050,18538550,20.13,21,21,21,21,21,21,21,21,21,4532300,3080650,3400150,2436250
2022/12/9,11,21450700,21321050,18509300,19.05,23,23,23,23,23,23,23,23,23,4408900,3113900,3523350,2470450
2022/12/9,12,21169350,21591500,18645250,15.97,23,23,23,23,23,23,23,23,23,4262350,3142100,3508750,2354550
2022/12/9,13,20880450,22715600,19070650,15.5,26.15,26.15,26.15,26.15,26.15,26.15,26.15,26.15,26.15,4302400,3255700,3357000,2087200
2022/12/9,14,20519300,23516100,19312150,6,34.38,34.38,34.38,34.38,30.42,30.42,30.42,30.42,30.42,4287350,3393300,3490900,2008100
2022/12/9,15,20956900,23775050,19676600,12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,4349650,3529800,3235800,1787800
2022/12/9,16,21725200,24445100,20137300,16,27.72,27.72,27.72,27.72,26.93,26.93,26.93,26.93,26.93,4571500,3556650,3402750,1785800
2022/12/9,17,23187850,25132250,21521300,16.06,25,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,4823700,3695050,3391100,1970050
2022/12/9,18,24070800,25786650,22142400,12.67,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,4971750,3709200,3313900,2037500
2022/12/9,19,25486250,26176850,23070650,12.26,25,25.5,25.5,21.57,21.57,21.57,21.57,21.57,21.57,5122950,3766500,3641550,2448350
2022/12/9,20,26706950,26262050,23378300,15.69,22,22,22,20.87,19.95,19.95,19.95,19.95,19.1,5518400,3763200,4279800,2794450
2022/12/9,21,27486950,25718100,23020500,15.59,20.37,20.37,20.37,17.07,17.07,17.07,17.07,17.07,8.34,6315900,3509200,4285350,2813600
2022/12/9,22,28215350,25734300,22942050,13.57,20.36,20.36,20.36,17.3,17.3,17.3,17.3,17.3,13.7,7251450,3662450,4446700,2971450
2022/12/9,23,28886450,25959800,23145900,12.67,20.36,20.36,20.36,17.55,17.55,17.55,17.55,17.55,17.55,7684100,3660000,4549350,3130950
2022/12/9,24,29137750,25912400,23102500,13,20.36,20.36,20.36,17.34,17.34,17.34,17.34,17.34,17.34,7709250,3661800,4759200,3245900
2022/12/9,25,29426500,25162150,22905000,8.94,18.66,18.66,18.66,16.83,16.83,16.83,16.83,16.83,16.83,7745450,3630900,4257950,3086600
2022/12/9,26,29076600,25006650,22673600,10,19,19,19,16.54,16.54,16.54,16.54,16.54,16.54,7770300,3618750,4205800,2997150
2022/12/9,27,27796900,25729900,22607650,12.26,22,22,22,17.71,17.71,17.71,17.71,17.71,17.34,7340200,3607900,4832700,3067150
2022/12/9,28,26691350,25608600,22479850,17.14,22.89,22.89,22.89,19.83,19.83,19.83,19.83,19.83,19.83,6485150,3591950,4655850,3024700
2022/12/9,29,25619750,25244950,21895000,18.36,21,21,21,20.87,19.93,19.93,19.93,19.93,19.93,6006550,3589550,4530000,2784850
2022/12/9,30,24504550,24687200,21594150,18.93,22.89,22.89,22.89,22.89,20.09,20.09,20.09,20.09,20.09,5417100,3610400,4115950,2605700
2022/12/9,31,23901450,24371650,21327800,17.73,26,26,26,26,21,21,21,21,21,5429650,3912850,3688300,2351950
2022/12/9,32,22928600,24266950,21136450,18.36,28.5,28.5,28.5,24.36,21.57,21.57,21.57,21.57,21.57,5041050,3848700,2830450,1562550
2022/12/9,33,22726850,24894050,21228650,20,29.28,29.28,29.28,24.03,24.03,24.03,24.03,24.03,24.03,4430250,3732450,2441050,1340300
2022/12/9,34,21819250,24942200,20833350,23.49,34.76,34.76,34.76,27.53,27.53,27.53,27.53,27.53,27.53,4308450,3675650,2434100,1402150
2022/12/9,35,21737050,24892750,20794200,25.19,35,35,35,32.13,32.13,32.13,32.13,32.13,32.13,4237750,3674450,2586950,1550700
2022/12/9,36,21824650,24676750,20706450,33.66,34.76,34.76,34.76,30.5,30.5,30.5,30.5,30.5,30.5,4200500,3651200,2624800,1587550
2022/12/9,37,21960250,24475750,20661850,33.66,34.76,34.76,34.76,27.25,27.25,27.25,27.25,27.25,27.25,4178150,3569350,2560350,1598000
2022/12/9,38,22305450,24359700,20797450,33.66,28.65,28.65,28.65,26.44,26.44,26.44,26.44,26.44,26.44,4259650,3499150,2584850,1637000
2022/12/9,39,22343300,24258250,20726800,29.57,28.9,28.9,28.9,26.44,26.44,26.44,26.44,26.44,26.44,4290900,3467900,2752350,1804100
2022/12/9,40,21851400,24099100,20457950,29.57,28.65,28.65,28.65,28.65,26.44,26.44,26.44,26.44,26.44,4396600,3423600,2906000,1857750
2022/12/9,41,21826550,23889200,20201350,29.57,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52,4543200,3389250,2933400,1861650
2022/12/9,42,21941000,23613850,20100150,23.66,28.12,28.12,28.12,28.12,26.93,26.93,26.93,26.93,26.93,4616150,3431200,2861350,1811100
2022/12/9,43,21801300,23103600,19723050,29.57,26,26,26,26,26,26,26,26,26,4786600,3345850,2901000,1833050
2022/12/9,44,22167550,22924850,19546200,23,25,25,25,25,25,25,25,25,25,4870650,3329700,2818600,1666650
2022/12/9,45,22180700,22617700,19153500,24.21,26,26,26,26,26,26,26,26,26,4891050,3187550,3000750,1704700
2022/12/9,46,22015100,22075550,18906250,22,25,25,25,25,21,21,21,21,21,4811050,3214350,2885500,1715050
2022/12/9,47,21510400,21387950,18529700,20.53,25,25,25,25,21,21,21,21,21,4465650,3107600,2423550,1603900
2022/12/9,48,21141100,20304050,18030850,19.05,23.36,23.36,23.36,23.36,21,21,21,21,21,4252750,3019400,1689750,1209000
2022/12/10,1,18552150,19361100,17083400,18.75,23.07,23.07,23.07,23.07,20.08,20.08,20.08,20.08,20.08,3146400,2232900,1908300,1390900
2022/12/10,2,20211800,19473550,17007150,17.37,22,22,22,22,20.37,20.37,20.37,20.37,20.37,3942850,2231600,2351900,1474500
2022/12/10,3,20993050,19658750,16915650,17.09,21.15,21.15,21.15,21.15,20.08,20.08,20.08,20.08,20.08,4261450,2230950,2958100,1780700
2022/12/10,4,21380450,19524050,16909350,17.02,20.87,20.87,20.87,20.87,20.08,20.08,20.08,20.08,20.08,4521100,2234950,3178250,1850850
2022/12/10,5,21497750,19442850,17046000,16.48,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,4554600,2238350,3071200,1781300
